major,degree_faculty,rank,job_id,job_title,ssoc_minor_title,ssoc_unit_title,similarity,best_module
English Language and Linguistics,Faculty of Arts and Social Sciences,7,661b7c1acaaaa68f2127edd31537e82d,Research Associate (Singapore Literature),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.578417956829071,EL3551
English Language and Linguistics,Faculty of Arts and Social Sciences,8,5adf68b122998ab87c9bd481cd5bce60,Freelance Private Speech Therapist/Language Therapist(1-to-1),OTHER HEALTH PROFESSIONALS,Audiologists and Speech Therapists,0.5719238519668579,EL2207
English Language and Linguistics,Faculty of Arts and Social Sciences,9,56e0c78318a32365de920de5a78d45cb,Paediatric Speech Therapist,OTHER HEALTH PROFESSIONALS,Audiologists and Speech Therapists,0.5689452886581421,EL2207
English Language and Linguistics,Faculty of Arts and Social Sciences,10,649dece923fc91d4d1dd8c37b2968ce6,Research Associate (Audio LLM) for AI Singapore (Products),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.5687500238418579,EL4880D
English Literature,Faculty of Arts and Social Sciences,1,661b7c1acaaaa68f2127edd31537e82d,Research Associate (Singapore Literature),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.57958984375,EN3551
English Literature,Faculty of Arts and Social Sciences,2,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5729004144668579,EN4660
English Literature,Faculty of Arts and Social Sciences,3,6c33d0e5f5e2065d47169d1d0021f561,Writer,"AUTHORS, JOURNALISTS AND EDITORS",Authors and Related Writers,0.545703113079071,EN2210
English Literature,Faculty of Arts and Social Sciences,4,08c274b0751f71c19d1e92453a744d88,English Tutor,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.54248046875,EN4263
English Literature,Faculty of Arts and Social Sciences,5,c5e6fe7d1d27be8941d2e53931299fcf,P3-P6 English teacher (Full time/Part time),TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5411132574081421,EN4660
English Literature,Faculty of Arts and Social Sciences,6,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.540332019329071,EN3551
English Literature,Faculty of Arts and Social Sciences,7,3a75cec54082d5246db360ff557c6e1b,Marketing Intern,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.5362793207168579,EN3551
English Literature,Faculty of Arts and Social Sciences,8,48587861f50b26e3b8119d46fbdc2f94,Teacher of Middle School Drama [Part-time],SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.5360351800918579,EN3551
English Literature,Faculty of Arts and Social Sciences,9,ae1db2569b94a0d53e093050b3fe9af6,Programme Associate (Curriculum Design),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.534716784954071,EN4660
English Literature,Faculty of Arts and Social Sciences,10,a5a6647dccc3ef8b659e6ea5f619897c,English Teacher,SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.5342773199081421,EN2214
Global Studies,Faculty of Arts and Social Sciences,1,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.6260741949081421,GE3230A
Global Studies,Faculty of Arts and Social Sciences,2,bfb274c94e685dd864e8b83d833e0a8d,Research Assistant (Mapping Population Preferences),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.6050781011581421,SC3209
Global Studies,Faculty of Arts and Social Sciences,3,661b7c1acaaaa68f2127edd31537e82d,Research Associate (Singapore Literature),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.598876953125,SE4101
Global Studies,Faculty of Arts and Social Sciences,4,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.595703125,GE3230A
Global Studies,Faculty of Arts and Social Sciences,5,5947db2510032f05583c72d0a091fd6f,3 months HR - Researcher (Internship),ADMINISTRATION PROFESSIONALS,Human Resource Professionals,0.5950683355331421,GE3230A
Global Studies,Faculty of Arts and Social Sciences,6,3d17188c379a0a1e35223f179370222e,Research Scientist Project Intern (Multimodal Interaction & World Model) - 2026 Start (PhD),SOFTWARE AND APPLICATIONS DEVELOPERS AND ANALYSTS,Software and Applications Developers and Analysts Not Elsewhere Classified,0.5948730707168579,GL4880B
Global Studies,Faculty of Arts and Social Sciences,7,c0f793dffa32a2a5b90c204a6fcfdd4b,Senior Research Fellow (Climate Finance),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.594433605670929,GL4101
Global Studies,Faculty of Arts and Social Sciences,8,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5907226800918579,GE3230A
Global Studies,Faculty of Arts and Social Sciences,9,00ec03a3a041e4c491ef012ea4cdf2d2,History teacher,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.589306652545929,HY4230
Global Studies,Faculty of Arts and Social Sciences,10,7e67478b8d6e830db5e40c417833198f,Lecturer (Digital Journalism),"UNIVERSITY, POLYTECHNIC AND HIGHER EDUCATION TEACHERS","University, Polytechnic and Higher Education Teachers",0.589062511920929,NM4102
History,Faculty of Arts and Social Sciences,1,00ec03a3a041e4c491ef012ea4cdf2d2,History teacher,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.673388659954071,HY3231
History,Faculty of Arts and Social Sciences,2,b368865c7ddc2256dc1265676b7f731d,Assistant Curator,"LIBRARIANS, ARCHIVISTS AND CURATORS","Archivists, Curators and Conservators",0.6334472894668579,GES1037
History,Faculty of Arts and Social Sciences,3,661b7c1acaaaa68f2127edd31537e82d,Research Associate (Singapore Literature),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.620166003704071,HY4216
History,Faculty of Arts and Social Sciences,4,ad63271f7e4718e4d0eaa5376273854a,"Talk Too Much? Congrats, You’re Hired 🗣💰","SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.6170898675918579,GES1009
History,Faculty of Arts and Social Sciences,5,088b9bad57be7398604cacbef71d8511,"Talk Too Much? Congrats, You’re Hired 🗣💰","SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.6170898675918579,GES1009
History,Faculty of Arts and Social Sciences,6,93c41afdf58543253677448123c94122,"Talk Too Much? Congrats, You’re Hired 🗣💰","SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.6170898675918579,GES1009
History,Faculty of Arts and Social Sciences,7,8de82c476ae8d30880b60f680b455a7b,"Talk Too Much? Congrats, You’re Hired 🗣💰","SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.6170898675918579,GES1009
History,Faculty of Arts and Social Sciences,8,ecfac2e6daf65efe488635dae5dd4843,"Talk Too Much? Congrats, You’re Hired 🗣💰","SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.6170898675918579,GES1009
History,Faculty of Arts and Social Sciences,9,3b5e13bbb7251b7835b70331407fe727,Senior Manager (Content Research),"AUTHORS, JOURNALISTS AND EDITORS",Authors and Related Writers,0.6161133050918579,HY4227
History,Faculty of Arts and Social Sciences,10,8e8bd0beeceed2f571a2b6c3b875d73c,🥵🥵🥵Sales – Personal 1-on-1 Mentorship,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Sales and Business Development Managers,0.614208996295929,GES1009
Philosophy,Faculty of Arts and Social Sciences,1,946a15242c802358ac4d42bb9058579f,Research Intern,ADMINISTRATION PROFESSIONALS,Management and Business Consultants,0.5753418207168579,PH4660
Philosophy,Faculty of Arts and Social Sciences,2,40e83109c75b0575028bd44220517d98,Instructors for Leadership and/or Social and Emotional Learning (SEL) and/or Learning for Life Programme (LLP) for school students,SPORTS AND FITNESS WORKERS,"Sports Coaches, Instructors, Officials and Related Associate Professionals",0.5650879144668579,HS2903
Philosophy,Faculty of Arts and Social Sciences,3,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.5633300542831421,PH4660
Philosophy,Faculty of Arts and Social Sciences,4,3d17188c379a0a1e35223f179370222e,Research Scientist Project Intern (Multimodal Interaction & World Model) - 2026 Start (PhD),SOFTWARE AND APPLICATIONS DEVELOPERS AND ANALYSTS,Software and Applications Developers and Analysts Not Elsewhere Classified,0.5567871332168579,HS1503
Philosophy,Faculty of Arts and Social Sciences,5,cd2dbace7bba4bd3eb462fc01370bd49,Summer Internship Programme,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.552978515625,PE4660P
Philosophy,Faculty of Arts and Social Sciences,6,da917594e4c12f0df6e1434e6cf9896f,Research Engineer I (Psychology/Behavioural Sciences/Statistics/Computer Science),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.551025390625,PH3213
Philosophy,Faculty of Arts and Social Sciences,7,ffec318e23ea732c622146d659a3dd78,(NEW! ) 2-Hours Career Clarity: A Real-World Exploration Workshop,SALES AND RELATED ASSOCIATE PROFESSIONALS,Commercial and Marketing Sales Executives,0.5508788824081421,HS2927
Philosophy,Faculty of Arts and Social Sciences,8,c97bad52b72e85a1a4b378a8053b60bc,"L&D Specialist, Strategic HR",OTHER TEACHING PROFESSIONALS,Education Methods Specialists,0.550488293170929,PH4660
Philosophy,Faculty of Arts and Social Sciences,9,cf5b9218c991e7447858928a469cd3d4,Research Fellow (Biological Sciences),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.550244152545929,HS2923
Philosophy,Faculty of Arts and Social Sciences,10,f422f426f0bfc2599aa1f1118620badb,Research Fellow (Biological Sciences),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.550244152545929,HS2923
Theatre and Performance Studies,Faculty of Arts and Social Sciences,1,43b617ad30eaad0bb06823d4824cfd30,PERFORMING ARTISTE,CREATIVE AND PERFORMING ARTISTS,"Film, Stage and Related Directors and Producers",0.6298828125,TS4221
Theatre and Performance Studies,Faculty of Arts and Social Sciences,2,ae1db2569b94a0d53e093050b3fe9af6,Programme Associate (Curriculum Design),ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.607177734375,CFA3160
Theatre and Performance Studies,Faculty of Arts and Social Sciences,3,7a0aac8101e82cd91f739c4df288819a,Freelance Drama Teacher,EXTRACURRICULUM INSTRUCTORS,Extracurriculum Instructors,0.6004883050918579,TS4212
Theatre and Performance Studies,Faculty of Arts and Social Sciences,4,89c41ba4c4d34ed838c767ed51a50a13,"Art, Design, Media & Technology (ADMT) Teacher",SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.599072277545929,CFA3160
Theatre and Performance Studies,Faculty of Arts and Social Sciences,5,f8fdcf750cfa72db4cf1ca50abcfa39a,Curriculum Development and Teaching Intern,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.59521484375,TS4212
Theatre and Performance Studies,Faculty of Arts and Social Sciences,6,34e05d27a049ab9a61bdf6adcc871efc,Event Assistant,BUSINESS SERVICES AGENTS,Conference and Event Planners,0.593994140625,CFA3160
Theatre and Performance Studies,Faculty of Arts and Social Sciences,7,48587861f50b26e3b8119d46fbdc2f94,Teacher of Middle School Drama [Part-time],SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.592724621295929,TS4212
Theatre and Performance Studies,Faculty of Arts and Social Sciences,8,36215297af0ee3932c97c57d1c2a20a2,Graphic Designer,"ARCHITECTS, PLANNERS, SURVEYORS AND DESIGNERS",Graphic and Multimedia Designers and Artists,0.5850585699081421,TS2235
Theatre and Performance Studies,Faculty of Arts and Social Sciences,9,05a8e02419d6b5771e0360722024b145,Freelance Private Art Teacher (1-To-1),EXTRACURRICULUM INSTRUCTORS,Extracurriculum Instructors,0.584716796875,TS2235
Theatre and Performance Studies,Faculty of Arts and Social Sciences,10,2f6bba326f5d92695d02e491bf66675b,Marketing & Growth Lead,MARKETING AND PUBLIC RELATIONS PROFESSIONALS,Advertising and Marketing Professionals,0.580371081829071,TS2235
Chemistry,Faculty of Science,1,c68620e623c6e68f72ffa4ad4af1e2e1,Research Fellow (Chemistry/Materials Science/Chemical Engineering),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.683837890625,CM4251
Chemistry,Faculty of Science,2,8e9d25a78fea566514f1f554f5a02f1b,Research Fellow (Materials Synthesis and Agricultural),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.677050769329071,CM3254
Chemistry,Faculty of Science,3,afb052a3310723a7831bc68233ce21a3,Research Fellow (CVD Growth),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.664794921875,CM4251
Chemistry,Faculty of Science,4,e888d03286468a4253953f5cc21fda4b,Research Fellow (Cellular Agriculture),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6512206792831421,CM3251
Chemistry,Faculty of Science,5,061be890d90462863528d8d65583eabe,Project Officer (Chemical Biology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6463378667831421,CM3255
Chemistry,Faculty of Science,6,dfa620d47da4c467e0bb4a08d69f99a1,"Junior Scientist (Discovery Chemistry), EDDC",LIFE SCIENCE PROFESSIONALS,"Biologists, Botanists, Zoologists and Related Professionals",0.636279284954071,CM3191
Chemistry,Faculty of Science,7,828f198543db95c94472a9a782d867a5,"Quality Chemical Technician (Startup plant, East)",ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.633593738079071,CM3192
Chemistry,Faculty of Science,8,4d2ae556e0a3c9e0d8bad753057f10e5,Assistant Process Engineer,ENGINEERING PROFESSIONALS I,Industrial and Production Engineers,0.630322277545929,CM4254
Chemistry,Faculty of Science,9,bbb480d9d64e4896d5567cf95810ae03,Laboratory Technician,"PORTERS, ATTENDANTS AND RELATED WORKERS",Attendants,0.6260741949081421,CM4258
Chemistry,Faculty of Science,10,73a64c5a82ac33bfe05c1ede96f70c4e,Senior Scientist (Chemistry),LIFE SCIENCE PROFESSIONALS,Pharmacologists and Related Professionals,0.6249023675918579,CM4271
Data Science and Analytics,Faculty of Science,1,28ab314f1813a1f6335e73f2b64b3552,Data Scientist,"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.6593261957168579,DSE1101
Data Science and Analytics,Faculty of Science,2,c2f3e72a54a97dcd779769d0e1dda5ff,Quantitative Analytics Associate Discovery Programme 2026 Singapore,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.627246081829071,ST4245
Data Science and Analytics,Faculty of Science,3,486d98547cbd556e5085c122139c456c,Research Associate / Research Assistant (Data Analytics),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.62548828125,DSA3362
Data Science and Analytics,Faculty of Science,4,f99638acc111c1b43feaeddf51013295,Quantitative Researcher,"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS","Mathematicians, Operations Research Analysts and Actuaries",0.621533215045929,DSE1101
Data Science and Analytics,Faculty of Science,5,de250515352b8c7a9c7480094f61a871,Data Engineer,"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.620849609375,DSA1101
Data Science and Analytics,Faculty of Science,6,07cc6cf47c2161d00c3b30da23e1531e,"Executive/Senior Executive, Data & AI (AI Developer)",SOFTWARE AND APPLICATIONS DEVELOPERS AND ANALYSTS,Software and Applications Developers and Analysts Not Elsewhere Classified,0.6194823980331421,DSA4213
Data Science and Analytics,Faculty of Science,7,17821463495f0f4cc7b7ee53de3ff8db,Analytics Engineer - Data Services (Python & Prompt Engineering Focus),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.616894543170929,DSA4213
Data Science and Analytics,Faculty of Science,8,eebf2bc7b23286f5ab08e7eca63d3321,Data Engineer (AMK),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.615673840045929,DSA1101
Data Science and Analytics,Faculty of Science,9,6d0b4df7447c9791e2d87a21951529dc,Research Fellow (CBDS/FQ),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.61474609375,DSA4262
Data Science and Analytics,Faculty of Science,10,11b64deea3dd390232c6473eb02f2e4a,Junior Data Analyst (Databricks),"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS",Statisticians and Data Scientists,0.6133788824081421,DSA2101
Food Science and Technology,Faculty of Science,1,2059fe5b2e70ee6f313172a5e96d1b9c,Research Fellow (Food Science & Technology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.668701171875,FST1101B
Food Science and Technology,Faculty of Science,2,4775ef35c44abe768f51ad7323843598,Research Fellow / Engineer (Food Engineering) - AZN5,"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6590331792831421,FST4103
Food Science and Technology,Faculty of Science,3,7899b5572f64f8c9b93849fcd4e1ebc7,Research Fellow (Food Science & Technology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6572265625,FST1101B
Food Science and Technology,Faculty of Science,4,cf693946f67a213931a34eef198927fa,R&D Food Technologist,ENGINEERING PROFESSIONALS I,Chemical Engineers,0.656054675579071,FST1101B
Food Science and Technology,Faculty of Science,5,a640c3e2e74991a9b28133a042730b97,Research Fellow (Food Science & Technology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.655810534954071,FST1101B
Food Science and Technology,Faculty of Science,6,1f5df63a42975f4c1c7b85ba96d62320,QUALITY ENGINEER (FOOD),ENGINEERING PROFESSIONALS I,Chemical Engineers,0.6451171636581421,FST3112
Food Science and Technology,Faculty of Science,7,99c8f2b81236d75d666cfe2b0e99ceca,Lab Compounder / Lab Analyst #HAC,PHYSICAL AND ENGINEERING SCIENCE TECHNICIANS I,Chemical and Physical Science Technicians,0.64306640625,FST3111
Food Science and Technology,Faculty of Science,8,28649c3723037c2128c158d8cdf145f0,R&D Assistant (Food Science/ Food Technology),ADMINISTRATION PROFESSIONALS,Administration Professionals Not Elsewhere Classified,0.6392577886581421,FST1101B
Food Science and Technology,Faculty of Science,9,7a3b217588d061cbfff3fa838f069317,R&D Assistant (Food Science/ Food Technology),ADMINISTRATION PROFESSIONALS,Administration Professionals Not Elsewhere Classified,0.6392577886581421,FST1101B
Food Science and Technology,Faculty of Science,10,485ad3cd0b6cd4a872e58843d275a075,R&D Intern,ENGINEERING PROFESSIONALS I,Chemical Engineers,0.635937511920929,FST4104
Mathematics,Faculty of Science,1,4e42ee3676076983ad5ab4994a416c8c,Mathematics Teacher (A-Level / Pre-University Foundation Programme),JUNIOR COLLEGE AND PRE-UNIVERSITY EDUCATION TEACHERS,Junior College and Pre-University Education Teachers,0.631103515625,MA4199
Mathematics,Faculty of Science,2,173c4463105a24d6e206625acd495874,School Intern,CHILD CARE WORKERS AND TEACHER AIDES,Teacher Aides,0.62841796875,MA4199
Mathematics,Faculty of Science,3,00c230bb04252af063ca6edd0feddfe4,Mathematics Teacher,SECONDARY EDUCATION TEACHERS,Secondary Education Teachers,0.615283191204071,MA4288O
Mathematics,Faculty of Science,4,de476def30270343be7ec5b95a92af81,Mathematics Curriculum Developer and Teacher,TEACHING ASSOCIATE PROFESSIONALS NOT ELSEWHERE CLASSIFIED,Private Tutors,0.612548828125,MA4199
Mathematics,Faculty of Science,5,f99638acc111c1b43feaeddf51013295,Quantitative Researcher,"MATHEMATICIANS, ACTUARIES, STATISTICIANS AND RELATED PROFESSIONALS","Mathematicians, Operations Research Analysts and Actuaries",0.610595703125,MA4267
Mathematics,Faculty of Science,6,c2f3e72a54a97dcd779769d0e1dda5ff,Quantitative Analytics Associate Discovery Programme 2026 Singapore,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.6058593988418579,MA3227
Mathematics,Faculty of Science,7,ac011cb0439a40811115516315362cc3,Mathematics Teacher (Full Time),PRESCHOOL EDUCATION TEACHERS,Preschool Education Teachers,0.6025390625,MA1100
Mathematics,Faculty of Science,8,3e88867854cef2874a28f06c9c314973,High School Math Assistant Teacher/Tutor,CHILD CARE WORKERS AND TEACHER AIDES,Teacher Aides,0.600048840045929,MA2108S
Mathematics,Faculty of Science,9,c7a296783fae3faf523a0fbbfeb7b2d4,Research Fellow (Transport & Aviation),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.598828136920929,MA4260
Mathematics,Faculty of Science,10,af1755f2d5a0ec945a224fbd59e322d2,Project Officer (Signal Processing and Communications),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.596728503704071,MA4261
Pharmacy,Faculty of Science,1,da06af27e00e8517a40680b3cc3993d9,Pharmacist,OTHER HEALTH PROFESSIONALS,Pharmacists,0.666748046875,PR2151
Pharmacy,Faculty of Science,2,09ba823f851a0c9f52585883ab8461ed,Pharmacist (NUHS@Home)*(5612),OTHER HEALTH PROFESSIONALS,Pharmacists,0.653369128704071,PR4192
Pharmacy,Faculty of Science,3,db8ae173d3a4ba7492b22f8f61a67ec0,Patient Service Associate*(252) - National University Polyclinics,CLIENT INFORMATION CLERKS,"Receptionists, Customer Service and Information Clerks",0.650341808795929,PR4192
Pharmacy,Faculty of Science,4,0b5c3eb4add395805820779d71437ec3,"[Healthcare Roles, Min 3 Months] Pharmacy Assistant / Admin / Patient Service (Min A levels) #HCY",GENERAL OFFICE CLERKS,General Office Clerks,0.6436523199081421,PR4192
Pharmacy,Faculty of Science,5,967f8bcb063592711ac22b55e336627e,Assistant / Care Coordinator(237) - National University Polyclinics,ADMINISTRATIVE ASSOCIATE PROFESSIONALS,Administrative and Related Associate Professionals Not Elsewhere Classified,0.636767566204071,PR4192
Pharmacy,Faculty of Science,6,802f0062af8462d67a9fce3e278ac24a,Patient Service Associate (Polyclinic / Office Hours),CLIENT INFORMATION CLERKS,"Receptionists, Customer Service and Information Clerks",0.636035144329071,PR4192
Pharmacy,Faculty of Science,7,539eb8113af15b0946b121aab3cf3c14,Patient Service Associate (5 Days/Office Hours/Central) (ID: 663803),CLIENT INFORMATION CLERKS,"Receptionists, Customer Service and Information Clerks",0.635205090045929,PR4192
Pharmacy,Faculty of Science,8,0cfadfe6ab7b59921ebe0e66efea5742,Staff Nurse/Senior Staff Nurse - National University Polyclinic,NURSING PROFESSIONALS,Nursing Professionals,0.6348632574081421,PR4192
Pharmacy,Faculty of Science,9,79508e6aded84818a65c60a0d168ca31,Pharmacy Technician,MEDICAL AND PHARMACEUTICAL TECHNICIANS,Pharmacy Technicians,0.634716808795929,PR2151
Pharmacy,Faculty of Science,10,da71c7f3f08cf59da59c80473719a1e1,Pharmacy Technician (Islandwide Polyclinic/Office Hours) (ID: 679840),MEDICAL AND PHARMACEUTICAL TECHNICIANS,Pharmacy Technicians,0.630175769329071,PR4192
Pharmaceutical Science,Faculty of Science,1,061be890d90462863528d8d65583eabe,Project Officer (Chemical Biology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6373535394668579,PHS4288
Pharmaceutical Science,Faculty of Science,2,0dc915431c23bfbd88b539088b0dc450,Research Associate (Dept of Pharmacology),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.636035144329071,PHS4288
Pharmaceutical Science,Faculty of Science,3,dfa620d47da4c467e0bb4a08d69f99a1,"Junior Scientist (Discovery Chemistry), EDDC",LIFE SCIENCE PROFESSIONALS,"Biologists, Botanists, Zoologists and Related Professionals",0.629101574420929,PHS3102
Pharmaceutical Science,Faculty of Science,4,73a64c5a82ac33bfe05c1ede96f70c4e,Senior Scientist (Chemistry),LIFE SCIENCE PROFESSIONALS,Pharmacologists and Related Professionals,0.627148449420929,PHS2104
Pharmaceutical Science,Faculty of Science,5,ce6b7bfab0fe80ab821d2b717f7867e1,Senior Scientist (Protein Analysis unit),LIFE SCIENCE PROFESSIONALS,"Biologists, Botanists, Zoologists and Related Professionals",0.623095691204071,PHS2104
Pharmaceutical Science,Faculty of Science,6,e61a73eeec2433c7b1b1b68f6334db5c,"1 year contract Associate Scientist, Cell Culture (Pharma) - Up to $4K #HKH",LIFE SCIENCE PROFESSIONALS,"Biologists, Botanists, Zoologists and Related Professionals",0.6181640625,PHS1101
Pharmaceutical Science,Faculty of Science,7,697cf834e62361992dfa087dd46afd8a,Research Assistant (CVMD/DH),ADMINISTRATION PROFESSIONALS,Administration Professionals Not Elsewhere Classified,0.617968738079071,PR4204
Pharmaceutical Science,Faculty of Science,8,796f3be901b986d78c5446d80e3c868e,Senior Scientist (Mid-Size Molecule Unit) - Chemistry,LIFE SCIENCE PROFESSIONALS,Pharmacologists and Related Professionals,0.617626965045929,PHS3102
Pharmaceutical Science,Faculty of Science,9,d21b58eb8987958fe831c816a3191b7b,Mechanical Technician,PHYSICAL AND ENGINEERING SCIENCE TECHNICIANS I,Mechanical Engineering Technicians (Excluding Transport and Vehicle Engineering Technicians),0.6165527105331421,PHS4201
Pharmaceutical Science,Faculty of Science,10,c68c2e5e27171411fa146bf64de85dd9,Process Engineer (1 year contract),ENGINEERING PROFESSIONALS I,Industrial and Production Engineers,0.616162121295929,PHS2103
Physics,Faculty of Science,1,afb052a3310723a7831bc68233ce21a3,Research Fellow (CVD Growth),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.672119140625,PC3251
Physics,Faculty of Science,2,c68620e623c6e68f72ffa4ad4af1e2e1,Research Fellow (Chemistry/Materials Science/Chemical Engineering),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.656201183795929,PC4236
Physics,Faculty of Science,3,8e9d25a78fea566514f1f554f5a02f1b,Research Fellow (Materials Synthesis and Agricultural),"SALES, MARKETING, DEVELOPMENT AND CUSTOMER SERVICE MANAGERS",Research and Development Managers,0.6436523199081421,PC3251
